idx	tokens	gold_pos	isUppercase	ADJ	ADV	INTJ	N	PROPN	VTr	VInt	V	DET	NUM	PRON	PRON.Dem	PRON.Prs	PRON.Refl	CCONJ	ADP	UNK
2	qawarpurqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Siqsiqpampa	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	chakintana	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	tumaramunaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	atska	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	putka	ADJ	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	yaku	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Imatam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	paniitapis	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	tarishaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	?	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Nirninmi	VTr	True	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	aywayarqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaymi	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	nuqapis	PRON.Prs	False	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2	aywarqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	i	CCONJ	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4	manam	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	ayataqa	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6	tariyarqaatsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Qirukunallam	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	llutaypa	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	karqan	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	i	CCONJ	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4	shumaq	ADJ	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	shumaq	ADJ	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	shukshukunam	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7	karqan	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Manam	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	yuriyashqatsu	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	Waraschawqa	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2	trankilu	ADJ	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	kakuykaayaanaq	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	quya-quya	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Pantyon	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	laduman	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	mas	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	yapayaanaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Porfin	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	simyentuta	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	ushariyaanaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Qallaykunaq	VTr	True	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	tikata	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	sutar	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaypin	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	tyempu	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	ishkanllash	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	kayaanaq	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	albañil	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Sutaykuyaanaq	VTr	True	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	pitsqa	NUM.Card	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	waranqata	NUM.Card	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaychawmi	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	shumaq	ADJ	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	pelaykuyaanaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	despwes	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	llakishqa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	aywakunaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tyempun	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	ganamantsik	V	False	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Ama	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	fastidyamaytsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Manam	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	munantsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Manaku	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	ullqu	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	kanki	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	?	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Waraytaami	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	inlisyata	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	qallatsishaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	asta	ADP	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4	ushashqanyaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Chontachaw	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	masha	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	karqan	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaypitam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	unaytaraq	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	ashiyaanaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	mas	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	huktana	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	qallarqan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	ruri	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	retablutaqa	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Qam	PRON.Prs	True	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	awtoridaakunaqa	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	imanaw	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	parlapanaachi	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4	kakuyanki	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Porfin	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	ushaykurqan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Kima	NUM.Card	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	watam	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	ayllukarqan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	qillay	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	mayu	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	killa	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	ushariptin	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4	qallarqan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	tehata	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaychaw	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	kamyon	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	taykurirqan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Nunakuna	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	maakuyaananpaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	awtuta	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	waqatsirqan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Hatusaq	ADJ	True	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	karmi	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	wallkalla	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	tsarirqan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	aywayarqan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	kimaq	NUM.Ptv	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Ni	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	tsaypis	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2	balorayarqaatsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Kutimunki	VInt	True	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	isqun	NUM.Card	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	hunaqta	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	porfin	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	albañil	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	chaaramun	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Yesu	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	kantsu	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Yesuta	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	apayaamuy	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	warmiqa	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	mas	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	waapu	ADJ	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Nuqam	PRON.Prs	True	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	rantimushaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	yesuta	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaypitanam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	tyempuu	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	kariptin	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	aywarqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4	kallitana	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	padreqa	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	kushishqa	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	“	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Bwenu	INTJ	True	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	nirqan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Porfin	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	patsa	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	kuyur	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	pararirqan	V	False	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	aywarqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	plasata	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Ni	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	nuqantsikpis	PRON.Prs	False	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2	riqintsiktsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	kura	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	kashqanta	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Manam	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	ni	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	maypis	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3	rikaakurqatsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	nuqapis	PRON.Prs	False	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2	pasakuu	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	rurimanna	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Kallikunapis	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	rikaakuntsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Hurqurkarayaamun	VTr	True	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	nunakunata	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	warmikunata	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	wamra	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6	aywakuykaqta	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Yamay	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	kayaanaq	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsayran	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	kushiriyarqaa	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Nuqakuna	PRON.Prs	True	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	riqiyaami	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	payta	PRON.Prs	False	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Manam	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	awtu	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	purinanpaq	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	naanipis	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	allitsu	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	karqan	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	Markaraaman	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2	chaariyaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	puntata	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Plasaman	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	chaarir	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	ni	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	pita	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4	tapukuyta	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	pwediyarqaatsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	apayaamarqan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	asta	ADP	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3	Shimpikama	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Kasi	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	las	DET	False	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2	sinkunaw	NUM.Card	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	kaykaayaa	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Uchuyakuchaw	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
